rut,fecha,estado,justificada,motivo
26299461-2,2024-03-02,PRESENTE,false,
26299461-2,2024-03-03,PRESENTE,false,
26299461-2,2024-03-04,PRESENTE,false,
26299461-2,2024-03-05,AUSENTE,false,
26299461-2,2024-03-06,SALIDA_ANTICIPADA,false,
26299461-2,2024-03-07,AUSENTE,false,
26299461-2,2024-03-08,SALIDA_ANTICIPADA,false,
26299461-2,2024-03-09,PRESENTE,false,
26299461-2,2024-03-10,AUSENTE,true,Certificado medico
26299461-2,2025-09-23,PRESENTE,false,
26299461-2,2025-03-24,PRESENTE,false,
36552892-2,2024-03-01,AUSENTE,true,Certificado medico
36552892-2,2024-03-02,AUSENTE,false,
36552892-2,2024-03-03,SALIDA_ANTICIPADA,false,
36552892-2,2024-03-04,PRESENTE,false,
36552892-2,2024-03-05,PRESENTE,false,
36552892-2,2024-03-06,AUSENTE,true,Certificado medico
36552892-2,2024-03-07,SALIDA_ANTICIPADA,false,
36552892-2,2024-03-08,PRESENTE,false,
36552892-2,2024-03-09,AUSENTE,false,
36552892-2,2024-03-10,AUSENTE,true,Certificado medico
36552892-2,2025-09-23,PRESENTE,false,
36552892-2,2025-03-24,PRESENTE,false,
85314306-2,2024-03-01,SALIDA_ANTICIPADA,false,
85314306-2,2024-03-02,PRESENTE,false,
85314306-2,2024-03-03,PRESENTE,false,
85314306-2,2024-03-04,PRESENTE,false,
85314306-2,2024-03-05,AUSENTE,false,
85314306-2,2024-03-06,SALIDA_ANTICIPADA,false,
85314306-2,2024-03-07,AUSENTE,false,
85314306-2,2024-03-08,PRESENTE,false,
85314306-2,2024-03-09,SALIDA_ANTICIPADA,false,
85314306-2,2024-03-10,AUSENTE,false,
85314306-2,2025-09-23,PRESENTE,false,
85314306-2,2025-03-24,PRESENTE,false,
96899717-0,2024-03-01,SALIDA_ANTICIPADA,false,
96899717-0,2024-03-02,AUSENTE,false,
96899717-0,2024-03-03,SALIDA_ANTICIPADA,false,
96899717-0,2024-03-04,SALIDA_ANTICIPADA,false,
96899717-0,2024-03-05,PRESENTE,false,
96899717-0,2024-03-06,SALIDA_ANTICIPADA,false,
96899717-0,2024-03-07,SALIDA_ANTICIPADA,false,
96899717-0,2024-03-08,PRESENTE,false,
96899717-0,2024-03-09,AUSENTE,true,Certificado medico
96899717-0,2024-03-10,SALIDA_ANTICIPADA,false,
96899717-0,2025-09-23,PRESENTE,false,
96899717-0,2025-03-24,PRESENTE,false,
11579385-7,2024-03-01,AUSENTE,true,Certificado medico
11579385-7,2024-03-02,SALIDA_ANTICIPADA,false,
11579385-7,2024-03-03,SALIDA_ANTICIPADA,false,
11579385-7,2024-03-04,SALIDA_ANTICIPADA,false,
11579385-7,2024-03-05,SALIDA_ANTICIPADA,false,
11579385-7,2024-03-06,AUSENTE,false,
11579385-7,2024-03-07,PRESENTE,false,
11579385-7,2024-03-08,PRESENTE,false,
11579385-7,2024-03-09,PRESENTE,false,
11579385-7,2024-03-10,AUSENTE,false,
11579385-7,2025-09-23,PRESENTE,false,
11579385-7,2025-03-24,PRESENTE,false,
92103893-4,2024-03-01,PRESENTE,false,
92103893-4,2024-03-02,SALIDA_ANTICIPADA,false,
92103893-4,2024-03-03,SALIDA_ANTICIPADA,false,
92103893-4,2024-03-04,AUSENTE,true,Certificado medico
92103893-4,2024-03-05,PRESENTE,false,
92103893-4,2024-03-06,AUSENTE,true,Certificado medico
92103893-4,2024-03-07,PRESENTE,false,
92103893-4,2024-03-08,PRESENTE,false,
92103893-4,2024-03-09,AUSENTE,false,
92103893-4,2024-03-10,PRESENTE,false,
92103893-4,2025-09-23,PRESENTE,false,
92103893-4,2025-03-24,PRESENTE,false,
85598605-9,2024-03-01,PRESENTE,false,
85598605-9,2024-03-02,PRESENTE,false,
85598605-9,2024-03-03,AUSENTE,true,Certificado medico
85598605-9,2024-03-04,SALIDA_ANTICIPADA,false,
85598605-9,2024-03-05,SALIDA_ANTICIPADA,false,
85598605-9,2024-03-06,PRESENTE,false,
85598605-9,2024-03-07,AUSENTE,false,
85598605-9,2024-03-08,PRESENTE,false,
85598605-9,2024-03-09,SALIDA_ANTICIPADA,false,
85598605-9,2024-03-10,AUSENTE,true,Certificado medico
85598605-9,2025-09-23,PRESENTE,false,
85598605-9,2025-03-24,PRESENTE,false,
80054788-7,2024-03-01,PRESENTE,false,
80054788-7,2024-03-02,SALIDA_ANTICIPADA,false,
80054788-7,2024-03-03,AUSENTE,true,Certificado medico
80054788-7,2024-03-04,SALIDA_ANTICIPADA,false,
80054788-7,2024-03-05,SALIDA_ANTICIPADA,false,
80054788-7,2024-03-06,SALIDA_ANTICIPADA,false,
80054788-7,2024-03-07,PRESENTE,false,
80054788-7,2024-03-08,AUSENTE,false,
80054788-7,2024-03-09,SALIDA_ANTICIPADA,false,
80054788-7,2024-03-10,PRESENTE,false,
80054788-7,2025-09-23,PRESENTE,false,
80054788-7,2025-03-24,PRESENTE,false,
45580364-1,2024-03-01,AUSENTE,false,
45580364-1,2024-03-02,PRESENTE,false,
45580364-1,2024-03-03,AUSENTE,false,
45580364-1,2024-03-04,SALIDA_ANTICIPADA,false,
45580364-1,2024-03-05,SALIDA_ANTICIPADA,false,
45580364-1,2024-03-06,SALIDA_ANTICIPADA,false,
45580364-1,2024-03-07,PRESENTE,false,
45580364-1,2024-03-08,SALIDA_ANTICIPADA,false,
45580364-1,2024-03-09,PRESENTE,false,
45580364-1,2024-03-10,AUSENTE,false,
45580364-1,2025-09-23,PRESENTE,false,
45580364-1,2025-03-24,PRESENTE,false,
56604639-2,2024-03-01,SALIDA_ANTICIPADA,false,
56604639-2,2024-03-02,SALIDA_ANTICIPADA,false,
56604639-2,2024-03-03,AUSENTE,false,
56604639-2,2024-03-04,AUSENTE,false,
56604639-2,2024-03-05,PRESENTE,false,
56604639-2,2024-03-06,PRESENTE,false,
56604639-2,2024-03-07,SALIDA_ANTICIPADA,false,
56604639-2,2024-03-08,SALIDA_ANTICIPADA,false,
56604639-2,2024-03-09,AUSENTE,true,Certificado medico
56604639-2,2024-03-10,PRESENTE,false,
56604639-2,2025-09-23,PRESENTE,false,
56604639-2,2025-03-24,PRESENTE,false,
