rut,fecha,estado,justificada,motivo
94644295-4,2024-03-06,AUSENTE,true,Certificado medico
94644295-4,2024-03-07,AUSENTE,false,
94644295-4,2024-03-08,SALIDA_ANTICIPADA,false,
94644295-4,2024-03-09,AUSENTE,true,Certificado medico
94644295-4,2024-03-10,SALIDA_ANTICIPADA,false,
75828183-0,2024-03-01,PRESENTE,false,
75828183-0,2024-03-02,SALIDA_ANTICIPADA,false,
75828183-0,2024-03-03,PRESENTE,false,
75828183-0,2024-03-04,SALIDA_ANTICIPADA,false,
75828183-0,2024-03-05,PRESENTE,false,
75828183-0,2024-03-06,AUSENTE,false,
75828183-0,2024-03-07,AUSENTE,false,
75828183-0,2024-03-08,PRESENTE,false,
75828183-0,2024-03-09,AUSENTE,true,Certificado medico
75828183-0,2024-03-10,PRESENTE,false,
52339532-8,2024-03-01,SALIDA_ANTICIPADA,false,
52339532-8,2024-03-02,AUSENTE,true,Certificado medico
52339532-8,2024-03-03,AUSENTE,false,
52339532-8,2024-03-04,AUSENTE,false,
52339532-8,2024-03-05,AUSENTE,false,
52339532-8,2024-03-06,SALIDA_ANTICIPADA,false,
52339532-8,2024-03-07,PRESENTE,false,
52339532-8,2024-03-08,SALIDA_ANTICIPADA,false,
52339532-8,2024-03-09,PRESENTE,false,
52339532-8,2024-03-10,AUSENTE,true,Certificado medico
41409726-7,2024-03-01,SALIDA_ANTICIPADA,false,
41409726-7,2024-03-02,PRESENTE,false,
41409726-7,2024-03-03,SALIDA_ANTICIPADA,false,
41409726-7,2024-03-04,SALIDA_ANTICIPADA,false,
41409726-7,2024-03-05,PRESENTE,false,
41409726-7,2024-03-06,SALIDA_ANTICIPADA,false,
41409726-7,2024-03-07,PRESENTE,false,
41409726-7,2024-03-08,SALIDA_ANTICIPADA,false,
41409726-7,2024-03-09,SALIDA_ANTICIPADA,false,
41409726-7,2024-03-10,SALIDA_ANTICIPADA,false,
65822629-8,2024-03-01,PRESENTE,false,
65822629-8,2024-03-02,AUSENTE,true,Certificado medico
65822629-8,2024-03-03,SALIDA_ANTICIPADA,false,
65822629-8,2024-03-04,AUSENTE,true,Certificado medico
65822629-8,2024-03-05,SALIDA_ANTICIPADA,false,
65822629-8,2024-03-06,PRESENTE,false,
65822629-8,2024-03-07,AUSENTE,true,Certificado medico
65822629-8,2024-03-08,SALIDA_ANTICIPADA,false,
65822629-8,2024-03-09,PRESENTE,false,
65822629-8,2024-03-10,SALIDA_ANTICIPADA,false,
20625727-0,2024-03-01,SALIDA_ANTICIPADA,false,
20625727-0,2024-03-02,SALIDA_ANTICIPADA,false,
20625727-0,2024-03-03,AUSENTE,true,Certificado medico
20625727-0,2024-03-04,AUSENTE,false,
20625727-0,2024-03-05,AUSENTE,false,
20625727-0,2024-03-06,AUSENTE,false,
20625727-0,2024-03-07,SALIDA_ANTICIPADA,false,
20625727-0,2024-03-08,SALIDA_ANTICIPADA,false,
20625727-0,2024-03-09,AUSENTE,false,
20625727-0,2024-03-10,AUSENTE,false,
22316574-2,2024-03-01,SALIDA_ANTICIPADA,false,
22316574-2,2024-03-02,PRESENTE,false,
22316574-2,2024-03-03,SALIDA_ANTICIPADA,false,
22316574-2,2024-03-04,AUSENTE,true,Certificado medico
22316574-2,2024-03-05,PRESENTE,false,
22316574-2,2024-03-06,PRESENTE,false,
22316574-2,2024-03-07,SALIDA_ANTICIPADA,false,
22316574-2,2024-03-08,PRESENTE,false,
22316574-2,2024-03-09,AUSENTE,false,
22316574-2,2024-03-10,PRESENTE,false,
69179005-5,2024-03-01,AUSENTE,false,
69179005-5,2024-03-02,AUSENTE,false,
69179005-5,2024-03-03,SALIDA_ANTICIPADA,false,
69179005-5,2024-03-04,SALIDA_ANTICIPADA,false,
69179005-5,2024-03-05,SALIDA_ANTICIPADA,false,
69179005-5,2024-03-06,PRESENTE,false,
69179005-5,2024-03-07,AUSENTE,true,Certificado medico
69179005-5,2024-03-08,PRESENTE,false,
69179005-5,2024-03-09,AUSENTE,false,
69179005-5,2024-03-10,AUSENTE,true,Certificado medico
36439837-0,2024-03-01,PRESENTE,false,
36439837-0,2024-03-02,SALIDA_ANTICIPADA,false,
36439837-0,2024-03-03,SALIDA_ANTICIPADA,false,
36439837-0,2024-03-04,SALIDA_ANTICIPADA,false,
36439837-0,2024-03-05,SALIDA_ANTICIPADA,false,
36439837-0,2024-03-06,PRESENTE,false,
36439837-0,2024-03-07,AUSENTE,false,
36439837-0,2024-03-08,SALIDA_ANTICIPADA,false,
36439837-0,2024-03-09,SALIDA_ANTICIPADA,false,
36439837-0,2024-03-10,SALIDA_ANTICIPADA,false,
28078986-5,2024-03-01,SALIDA_ANTICIPADA,false,
28078986-5,2024-03-02,AUSENTE,false,
28078986-5,2024-03-03,PRESENTE,false,
28078986-5,2024-03-04,AUSENTE,false,
28078986-5,2024-03-05,PRESENTE,false,
28078986-5,2024-03-06,AUSENTE,false,
28078986-5,2024-03-07,PRESENTE,false,
28078986-5,2024-03-08,PRESENTE,false,
28078986-5,2024-03-09,PRESENTE,false,
28078986-5,2024-03-10,SALIDA_ANTICIPADA,false,
