rut,fecha,estado,justificada,motivo
55449368-8,2024-03-07,SALIDA_ANTICIPADA,false,
55449368-8,2024-03-08,AUSENTE,false,
55449368-8,2024-03-09,AUSENTE,false,
55449368-8,2024-03-10,PRESENTE,false,
74870488-5,2024-03-01,PRESENTE,false,
74870488-5,2024-03-02,PRESENTE,false,
74870488-5,2024-03-03,PRESENTE,false,
74870488-5,2024-03-04,SALIDA_ANTICIPADA,false,
74870488-5,2024-03-05,SALIDA_ANTICIPADA,false,
74870488-5,2024-03-06,AUSENTE,false,
74870488-5,2024-03-07,PRESENTE,false,
74870488-5,2024-03-08,PRESENTE,false,
74870488-5,2024-03-09,AUSENTE,false,
74870488-5,2024-03-10,SALIDA_ANTICIPADA,false,
40616075-6,2024-03-01,SALIDA_ANTICIPADA,false,
40616075-6,2024-03-02,PRESENTE,false,
40616075-6,2024-03-03,PRESENTE,false,
40616075-6,2024-03-04,PRESENTE,false,
40616075-6,2024-03-05,AUSENTE,false,
40616075-6,2024-03-06,SALIDA_ANTICIPADA,false,
40616075-6,2024-03-07,SALIDA_ANTICIPADA,false,
40616075-6,2024-03-08,AUSENTE,true,Certificado medico
40616075-6,2024-03-09,PRESENTE,false,
40616075-6,2024-03-10,AUSENTE,false,
48143109-5,2024-03-01,AUSENTE,false,
48143109-5,2024-03-02,SALIDA_ANTICIPADA,false,
48143109-5,2024-03-03,PRESENTE,false,
48143109-5,2024-03-04,PRESENTE,false,
48143109-5,2024-03-05,SALIDA_ANTICIPADA,false,
48143109-5,2024-03-06,SALIDA_ANTICIPADA,false,
48143109-5,2024-03-07,PRESENTE,false,
48143109-5,2024-03-08,AUSENTE,false,
48143109-5,2024-03-09,AUSENTE,false,
48143109-5,2024-03-10,SALIDA_ANTICIPADA,false,
32470674-7,2024-03-01,PRESENTE,false,
32470674-7,2024-03-02,PRESENTE,false,
32470674-7,2024-03-03,AUSENTE,false,
32470674-7,2024-03-04,AUSENTE,false,
32470674-7,2024-03-05,SALIDA_ANTICIPADA,false,
32470674-7,2024-03-06,PRESENTE,false,
32470674-7,2024-03-07,PRESENTE,false,
32470674-7,2024-03-08,AUSENTE,false,
32470674-7,2024-03-09,SALIDA_ANTICIPADA,false,
32470674-7,2024-03-10,PRESENTE,false,
78024868-0,2024-03-01,SALIDA_ANTICIPADA,false,
78024868-0,2024-03-02,AUSENTE,true,Certificado medico
78024868-0,2024-03-03,PRESENTE,false,
78024868-0,2024-03-04,PRESENTE,false,
78024868-0,2024-03-05,AUSENTE,false,
78024868-0,2024-03-06,PRESENTE,false,
78024868-0,2024-03-07,SALIDA_ANTICIPADA,false,
78024868-0,2024-03-08,SALIDA_ANTICIPADA,false,
78024868-0,2024-03-09,AUSENTE,true,Certificado medico
78024868-0,2024-03-10,AUSENTE,false,
