rut,fecha,estado,justificada,motivo
61666217-1,2024-03-08,AUSENTE,false,
61666217-1,2024-03-09,PRESENTE,false,
61666217-1,2024-03-10,AUSENTE,true,Certificado medico
72209701-6,2024-03-01,SALIDA_ANTICIPADA,false,
72209701-6,2024-03-02,SALIDA_ANTICIPADA,false,
72209701-6,2024-03-03,PRESENTE,false,
72209701-6,2024-03-04,PRESENTE,false,
72209701-6,2024-03-05,AUSENTE,false,
72209701-6,2024-03-06,AUSENTE,false,
72209701-6,2024-03-07,AUSENTE,false,
72209701-6,2024-03-08,PRESENTE,false,
72209701-6,2024-03-09,SALIDA_ANTICIPADA,false,
72209701-6,2024-03-10,PRESENTE,false,
33879669-4,2024-03-01,PRESENTE,false,
33879669-4,2024-03-02,AUSENTE,true,Certificado medico
33879669-4,2024-03-03,SALIDA_ANTICIPADA,false,
33879669-4,2024-03-04,PRESENTE,false,
33879669-4,2024-03-05,PRESENTE,false,
33879669-4,2024-03-06,PRESENTE,false,
33879669-4,2024-03-07,SALIDA_ANTICIPADA,false,
33879669-4,2024-03-08,AUSENTE,true,Certificado medico
33879669-4,2024-03-09,PRESENTE,false,
33879669-4,2024-03-10,AUSENTE,false,
37331664-2,2024-03-01,SALIDA_ANTICIPADA,false,
37331664-2,2024-03-02,PRESENTE,false,
37331664-2,2024-03-03,AUSENTE,true,Certificado medico
37331664-2,2024-03-04,PRESENTE,false,
37331664-2,2024-03-05,PRESENTE,false,
37331664-2,2024-03-06,AUSENTE,true,Certificado medico
37331664-2,2024-03-07,PRESENTE,false,
37331664-2,2024-03-08,PRESENTE,false,
37331664-2,2024-03-09,PRESENTE,false,
37331664-2,2024-03-10,PRESENTE,false,
20450398-1,2024-03-01,AUSENTE,false,
20450398-1,2024-03-02,SALIDA_ANTICIPADA,false,
20450398-1,2024-03-03,SALIDA_ANTICIPADA,false,
20450398-1,2024-03-04,AUSENTE,false,
20450398-1,2024-03-05,SALIDA_ANTICIPADA,false,
20450398-1,2024-03-06,PRESENTE,false,
20450398-1,2024-03-07,AUSENTE,true,Certificado medico
20450398-1,2024-03-08,SALIDA_ANTICIPADA,false,
20450398-1,2024-03-09,PRESENTE,false,
20450398-1,2024-03-10,PRESENTE,false,
90458676-1,2024-03-01,AUSENTE,false,
90458676-1,2024-03-02,PRESENTE,false,
90458676-1,2024-03-03,AUSENTE,false,
90458676-1,2024-03-04,AUSENTE,false,
90458676-1,2024-03-05,SALIDA_ANTICIPADA,false,
90458676-1,2024-03-06,AUSENTE,false,
90458676-1,2024-03-07,SALIDA_ANTICIPADA,false,
90458676-1,2024-03-08,AUSENTE,true,Certificado medico
90458676-1,2024-03-09,SALIDA_ANTICIPADA,false,
90458676-1,2024-03-10,PRESENTE,false,
