rut,fecha,estado,justificada,motivo
28426096-9,2024-03-05,AUSENTE,true,Certificado medico
28426096-9,2024-03-06,AUSENTE,false,
28426096-9,2024-03-07,PRESENTE,false,
28426096-9,2024-03-08,PRESENTE,false,
28426096-9,2024-03-09,PRESENTE,false,
28426096-9,2024-03-10,SALIDA_ANTICIPADA,false,
97952891-7,2024-03-01,PRESENTE,false,
97952891-7,2024-03-02,SALIDA_ANTICIPADA,false,
97952891-7,2024-03-03,PRESENTE,false,
97952891-7,2024-03-04,PRESENTE,false,
97952891-7,2024-03-05,SALIDA_ANTICIPADA,false,
97952891-7,2024-03-06,SALIDA_ANTICIPADA,false,
97952891-7,2024-03-07,SALIDA_ANTICIPADA,false,
97952891-7,2024-03-08,AUSENTE,true,Certificado medico
97952891-7,2024-03-09,PRESENTE,false,
97952891-7,2024-03-10,AUSENTE,false,
83130885-5,2024-03-01,SALIDA_ANTICIPADA,false,
83130885-5,2024-03-02,PRESENTE,false,
83130885-5,2024-03-03,SALIDA_ANTICIPADA,false,
83130885-5,2024-03-04,PRESENTE,false,
83130885-5,2024-03-05,AUSENTE,false,
83130885-5,2024-03-06,PRESENTE,false,
83130885-5,2024-03-07,PRESENTE,false,
83130885-5,2024-03-08,PRESENTE,false,
83130885-5,2024-03-09,AUSENTE,false,
83130885-5,2024-03-10,PRESENTE,false,
18162835-6,2024-03-01,SALIDA_ANTICIPADA,false,
18162835-6,2024-03-02,AUSENTE,false,
18162835-6,2024-03-03,SALIDA_ANTICIPADA,false,
18162835-6,2024-03-04,AUSENTE,true,Certificado medico
18162835-6,2024-03-05,SALIDA_ANTICIPADA,false,
18162835-6,2024-03-06,AUSENTE,true,Certificado medico
18162835-6,2024-03-07,AUSENTE,false,
18162835-6,2024-03-08,SALIDA_ANTICIPADA,false,
18162835-6,2024-03-09,AUSENTE,false,
18162835-6,2024-03-10,AUSENTE,false,
15636491-2,2024-03-01,PRESENTE,false,
15636491-2,2024-03-02,SALIDA_ANTICIPADA,false,
15636491-2,2024-03-03,AUSENTE,true,Certificado medico
15636491-2,2024-03-04,SALIDA_ANTICIPADA,false,
15636491-2,2024-03-05,SALIDA_ANTICIPADA,false,
15636491-2,2024-03-06,PRESENTE,false,
15636491-2,2024-03-07,SALIDA_ANTICIPADA,false,
15636491-2,2024-03-08,AUSENTE,true,Certificado medico
15636491-2,2024-03-09,SALIDA_ANTICIPADA,false,
15636491-2,2024-03-10,PRESENTE,false,
68274875-8,2024-03-01,AUSENTE,true,Certificado medico
68274875-8,2024-03-02,AUSENTE,true,Certificado medico
68274875-8,2024-03-03,SALIDA_ANTICIPADA,false,
68274875-8,2024-03-04,PRESENTE,false,
68274875-8,2024-03-05,SALIDA_ANTICIPADA,false,
68274875-8,2024-03-06,SALIDA_ANTICIPADA,false,
68274875-8,2024-03-07,SALIDA_ANTICIPADA,false,
68274875-8,2024-03-08,SALIDA_ANTICIPADA,false,
68274875-8,2024-03-09,PRESENTE,false,
68274875-8,2024-03-10,SALIDA_ANTICIPADA,false,
22515999-4,2024-03-01,AUSENTE,false,
22515999-4,2024-03-02,PRESENTE,false,
22515999-4,2024-03-03,AUSENTE,true,Certificado medico
22515999-4,2024-03-04,SALIDA_ANTICIPADA,false,
22515999-4,2024-03-05,PRESENTE,false,
22515999-4,2024-03-06,SALIDA_ANTICIPADA,false,
22515999-4,2024-03-07,PRESENTE,false,
22515999-4,2024-03-08,SALIDA_ANTICIPADA,false,
22515999-4,2024-03-09,SALIDA_ANTICIPADA,false,
22515999-4,2024-03-10,AUSENTE,false,
51868797-0,2024-03-01,AUSENTE,false,
51868797-0,2024-03-02,AUSENTE,true,Certificado medico
51868797-0,2024-03-03,SALIDA_ANTICIPADA,false,
51868797-0,2024-03-04,SALIDA_ANTICIPADA,false,
51868797-0,2024-03-05,AUSENTE,false,
51868797-0,2024-03-06,PRESENTE,false,
51868797-0,2024-03-07,SALIDA_ANTICIPADA,false,
51868797-0,2024-03-08,AUSENTE,true,Certificado medico
51868797-0,2024-03-09,AUSENTE,false,
51868797-0,2024-03-10,PRESENTE,false,
