rut,fecha,estado,justificada,motivo
59202590-8,2024-03-03,SALIDA_ANTICIPADA,false,
59202590-8,2024-03-04,PRESENTE,false,
59202590-8,2024-03-05,AUSENTE,false,
59202590-8,2024-03-06,PRESENTE,false,
59202590-8,2024-03-07,SALIDA_ANTICIPADA,false,
59202590-8,2024-03-08,SALIDA_ANTICIPADA,false,
59202590-8,2024-03-09,PRESENTE,false,
59202590-8,2024-03-10,PRESENTE,false,
38122621-4,2024-03-01,PRESENTE,false,
38122621-4,2024-03-02,PRESENTE,false,
38122621-4,2024-03-03,PRESENTE,false,
38122621-4,2024-03-04,AUSENTE,true,Certificado medico
38122621-4,2024-03-05,SALIDA_ANTICIPADA,false,
38122621-4,2024-03-06,AUSENTE,false,
38122621-4,2024-03-07,AUSENTE,false,
38122621-4,2024-03-08,PRESENTE,false,
38122621-4,2024-03-09,PRESENTE,false,
38122621-4,2024-03-10,AUSENTE,false,
82508500-5,2024-03-01,AUSENTE,false,
82508500-5,2024-03-02,SALIDA_ANTICIPADA,false,
82508500-5,2024-03-03,PRESENTE,false,
82508500-5,2024-03-04,PRESENTE,false,
82508500-5,2024-03-05,PRESENTE,false,
82508500-5,2024-03-06,PRESENTE,false,
82508500-5,2024-03-07,SALIDA_ANTICIPADA,false,
82508500-5,2024-03-08,AUSENTE,true,Certificado medico
82508500-5,2024-03-09,PRESENTE,false,
82508500-5,2024-03-10,SALIDA_ANTICIPADA,false,
61916082-8,2024-03-01,AUSENTE,false,
61916082-8,2024-03-02,SALIDA_ANTICIPADA,false,
61916082-8,2024-03-03,SALIDA_ANTICIPADA,false,
61916082-8,2024-03-04,SALIDA_ANTICIPADA,false,
61916082-8,2024-03-05,SALIDA_ANTICIPADA,false,
61916082-8,2024-03-06,SALIDA_ANTICIPADA,false,
61916082-8,2024-03-07,AUSENTE,false,
61916082-8,2024-03-08,AUSENTE,false,
61916082-8,2024-03-09,PRESENTE,false,
61916082-8,2024-03-10,AUSENTE,true,Certificado medico
38154516-5,2024-03-01,PRESENTE,false,
38154516-5,2024-03-02,AUSENTE,true,Certificado medico
38154516-5,2024-03-03,SALIDA_ANTICIPADA,false,
38154516-5,2024-03-04,SALIDA_ANTICIPADA,false,
38154516-5,2024-03-05,AUSENTE,false,
38154516-5,2024-03-06,AUSENTE,true,Certificado medico
38154516-5,2024-03-07,SALIDA_ANTICIPADA,false,
38154516-5,2024-03-08,SALIDA_ANTICIPADA,false,
38154516-5,2024-03-09,PRESENTE,false,
38154516-5,2024-03-10,AUSENTE,false,
75807288-9,2024-03-01,PRESENTE,false,
75807288-9,2024-03-02,PRESENTE,false,
75807288-9,2024-03-03,SALIDA_ANTICIPADA,false,
75807288-9,2024-03-04,SALIDA_ANTICIPADA,false,
75807288-9,2024-03-05,AUSENTE,true,Certificado medico
75807288-9,2024-03-06,SALIDA_ANTICIPADA,false,
75807288-9,2024-03-07,PRESENTE,false,
75807288-9,2024-03-08,PRESENTE,false,
75807288-9,2024-03-09,AUSENTE,true,Certificado medico
75807288-9,2024-03-10,PRESENTE,false,
45530784-7,2024-03-01,SALIDA_ANTICIPADA,false,
45530784-7,2024-03-02,SALIDA_ANTICIPADA,false,
45530784-7,2024-03-03,PRESENTE,false,
45530784-7,2024-03-04,SALIDA_ANTICIPADA,false,
45530784-7,2024-03-05,AUSENTE,false,
45530784-7,2024-03-06,AUSENTE,true,Certificado medico
45530784-7,2024-03-07,SALIDA_ANTICIPADA,false,
45530784-7,2024-03-08,PRESENTE,false,
45530784-7,2024-03-09,SALIDA_ANTICIPADA,false,
45530784-7,2024-03-10,AUSENTE,false,
99847985-5,2024-03-01,AUSENTE,true,Certificado medico
99847985-5,2024-03-02,AUSENTE,false,
99847985-5,2024-03-03,SALIDA_ANTICIPADA,false,
99847985-5,2024-03-04,SALIDA_ANTICIPADA,false,
99847985-5,2024-03-05,AUSENTE,false,
99847985-5,2024-03-06,SALIDA_ANTICIPADA,false,
99847985-5,2024-03-07,AUSENTE,true,Certificado medico
99847985-5,2024-03-08,SALIDA_ANTICIPADA,false,
99847985-5,2024-03-09,PRESENTE,false,
99847985-5,2024-03-10,SALIDA_ANTICIPADA,false,
73522659-6,2024-03-01,SALIDA_ANTICIPADA,false,
73522659-6,2024-03-02,SALIDA_ANTICIPADA,false,
73522659-6,2024-03-03,PRESENTE,false,
73522659-6,2024-03-04,PRESENTE,false,
73522659-6,2024-03-05,SALIDA_ANTICIPADA,false,
73522659-6,2024-03-06,AUSENTE,true,Certificado medico
73522659-6,2024-03-07,PRESENTE,false,
73522659-6,2024-03-08,AUSENTE,false,
73522659-6,2024-03-09,SALIDA_ANTICIPADA,false,
73522659-6,2024-03-10,AUSENTE,false,
56660076-5,2024-03-01,SALIDA_ANTICIPADA,false,
56660076-5,2024-03-02,SALIDA_ANTICIPADA,false,
56660076-5,2024-03-03,SALIDA_ANTICIPADA,false,
56660076-5,2024-03-04,AUSENTE,false,
56660076-5,2024-03-05,PRESENTE,false,
56660076-5,2024-03-06,SALIDA_ANTICIPADA,false,
56660076-5,2024-03-07,SALIDA_ANTICIPADA,false,
56660076-5,2024-03-08,PRESENTE,false,
56660076-5,2024-03-09,SALIDA_ANTICIPADA,false,
56660076-5,2024-03-10,SALIDA_ANTICIPADA,false,
